data,local,divulgacao,+ pets,quantos +,castrou antes,nao pq,sexo,idade,cor,ocupacao,escolaridade,qtde pessoas moradia,qtde c/ renda,faixa de renda familiar,banheiros moradia,quartos moradia,situacao da moradia,meses
2024-04-15,map band,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Masculino,18 - 23,Preto,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Médio Incompleto,1,1,1413-2824,1,2,É própria (a que você mora),April
2024-04-15,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Masculino,24 - 29,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,1,1,5649 | +,2,2,É alugada (a que você mora),April
2024-04-15,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Sim,0,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Incompleto,0,0 (caso ninguém tenha renda),707-1412,1,2,É própria (a que você mora),April
2024-04-15,map band,Whatsapp (grupo de faz parte),Sim,2,Sim,0,Feminino,50 - 54,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),707-1412,1,1,É alugada (a que você mora),April
2024-04-15,map band,Carro de Som,Sim,2,Sim,0,Feminino,55 - 59,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Superior Completo,2,1,2825-4236,2,2,É própria (a que você mora),April
2024-04-15,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Feminino,50 - 54,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Superior Completo,2,1,1413-2824,1,2,É própria (a que você mora),April
2024-04-15,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,55 - 59,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),April
2024-04-15,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,18 - 23,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,2,1,1413-2824,1,2,É própria (a que você mora),April
2024-04-15,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Masculino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Incompleto,2,1,1413-2824,1,1,É alugada (a que você mora),April
2024-04-15,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,45 - 49,Branco,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Fundamental Completo,1,1,1413-2824,1,2,É própria (a que você mora),April
2024-04-16,map band,Whatsapp (grupo de faz parte),Sim,2,Não,É o primeiro animal que tenho,Feminino,50 - 54,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Completo,4,1,1413-2824,2,3,É própria (a que você mora),April
2024-04-16,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Feminino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,3,2,5649 | +,3,3,É própria (a que você mora),April
2024-04-16,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Masculino,45 - 49,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Doutorado Completo,3,3,5649 | +,3,3,É própria (a que você mora),April
2024-04-16,map band,Whatsapp (grupo de faz parte),Sim,1,Sim,0,Feminino,40 - 44,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,0,0 (caso ninguém tenha renda),2825-4236,1,2,É alugada (a que você mora),April
2024-04-16,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,É o primeiro animal que tenho,Masculino,50 - 54,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Superior Completo,1,1,1413-2824,Mais de 3 banheiros,Mais de 3 quartos,É própria (a que você mora),April
2024-04-16,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,É o primeiro animal que tenho,Masculino,50 - 54,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,1,1,1413-2824,3,Mais de 3 quartos,É própria (a que você mora),April
2024-04-16,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,2,2,2825-4236,Mais de 3 banheiros,3,É alugada (a que você mora),April
2024-04-16,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,50 - 54,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Superior Completo,2,1,2825-4236,Mais de 3 banheiros,3,É própria (a que você mora),April
2024-04-16,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Masculino,24 - 29,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,1413-2824,1,1,É própria (a que você mora),April
2024-04-16,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,50 - 54,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Incompleto,1,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),April
2024-04-17,rio grande,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,18 - 23,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Cursando,2,0 (caso ninguém tenha renda),707-1412,1,3,É própria (a que você mora),April
2024-04-17,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,Não tinha condições financeiras,Feminino,50 - 54,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,2,1413-2824,2,2,É própria (a que você mora),April
2024-04-17,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Sim,0,Feminino,50 - 54,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,1413-2824,2,3,É própria (a que você mora),April
2024-04-17,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Masculino,50 - 54,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,2,4237-5648,1,2,É própria (a que você mora),April
2024-04-17,map band,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,60 - 100,Amarelo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,1,1413-2824,1,2,É própria (a que você mora),April
2024-04-17,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,18 - 23,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,2,1413-2824,1,1,É própria (a que você mora),April
2024-04-17,map band,Whatsapp (grupo de faz parte),Sim,1,Não,Não tinha condições financeiras,Feminino,45 - 49,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,1,2825-4236,1,2,É alugada (a que você mora),April
2024-04-17,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não tinha condições financeiras,Feminino,30 - 34,Preto,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),00,1,1,É alugada (a que você mora),April
2024-04-17,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Superior Completo,2,1,2825-4236,1,2,É própria (a que você mora),April
2024-04-17,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,40 - 44,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),1413-2824,1,1,É própria (a que você mora),April
2024-04-17,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,2825-4236,1,1,É própria (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,60 - 100,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Incompleto,2,1,1413-2824,1,1,É alugada (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,3,Sim,0,Feminino,50 - 54,Pardo,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Fundamental Incompleto,1,1,1413-2824,1,1,É própria (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Não,Não tinha condições financeiras,Masculino,30 - 34,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,2,2,2825-4236,1,2,É alugada (a que você mora),April
2024-04-18,map band,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Feminino,30 - 34,Pardo,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,1,1,1413-2824,2,2,É alugada (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,35 - 39,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,2,1,1413-2824,1,2,É alugada (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,Não tinha condições financeiras,Masculino,24 - 29,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),1413-2824,1,1,É alugada (a que você mora),April
2024-04-18,map band,Whatsapp (grupo de faz parte),Não,0,Não,Não tinha condições financeiras,Masculino,45 - 49,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,1,1,2825-4236,2,1,É própria (a que você mora),April
2024-04-18,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),1413-2824,1,1,É própria (a que você mora),April
2024-04-18,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,24 - 29,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,1,1413-2824,1,1,É própria (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,50 - 54,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,2,2,1413-2824,1,2,É própria (a que você mora),April
2024-04-18,rio grande,Instagram,Sim,2,Sim,0,Feminino,18 - 23,Branco,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Superior Completo,2,1,1413-2824,3,3,É própria (a que você mora),April
2024-04-18,rio grande,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Feminino,60 - 100,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Fundamental Completo,1,1,2825-4236,2,3,É própria (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,3,Sim,0,Feminino,40 - 44,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),1413-2824,1,1,É própria (a que você mora),April
2024-04-18,rio grande,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,35 - 39,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,4,3,1413-2824,3,3,É própria (a que você mora),April
2024-04-18,rio grande,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,35 - 39,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Fundamental Incompleto,4,1,707-1412,1,1,É alugada (a que você mora),April
2024-04-18,map band,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Masculino,30 - 34,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),1413-2824,1,1,É própria (a que você mora),April
2024-04-18,map band,Carro de Som,Sim,1,Sim,0,Feminino,30 - 34,Preto,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,2,1,1413-2824,1,3,É própria (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,3,Não,Não tinha condições financeiras,Feminino,45 - 49,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Sim,0,Masculino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,1,1413-2824,1,1,É alugada (a que você mora),April
2024-04-18,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,1,1,5649 | +,1,1,É alugada (a que você mora),April
2024-04-18,map band,Whatsapp (grupo de faz parte),Sim,1,Sim,0,Feminino,55 - 59,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Superior Completo,1,0 (caso ninguém tenha renda),1413-2824,2,2,É própria (a que você mora),April
2024-04-19,rio grande,Whatsapp (grupo de faz parte),Sim,1,Não,Não sabia dos benefícios da castração,Feminino,45 - 49,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,2,1,5649 | +,3,3,É própria (a que você mora),April
2024-04-19,rio grande,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,0,Feminino,24 - 29,Preto,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Completo,3,1,4237-5648,3,Mais de 3 quartos,É própria (a que você mora),April
2024-04-19,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Sim,0,Masculino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,1,1413-2824,1,2,É alugada (a que você mora),April
2024-04-19,map band,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,45 - 49,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,3,2,4237-5648,2,3,É própria (a que você mora),April
2024-04-19,rio grande,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Feminino,45 - 49,Pardo,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Completo,1,1,2825-4236,1,1,É alugada (a que você mora),April
